,contributors,coordinates,created_at,entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
0,,,Sat Apr 28 00:01:50 +0000 2018,"{'hashtags': [{'text': 'Veterans', 'indices': [59, 68]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P6iVedkgjc', 'expanded_url': 'https://twitter.com/i/web/status/990018213357457408', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",78,False,,990018213357457408,990018213357457408,,,,,,False,en,,False,,,,7,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Participated in my first two committee hearings this week. #Veterans hearing on Wed. examining VA life insurance pr… https://t.co/P6iVedkgjc,True,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.37568923495701206,29.30376032664694,['Veterans']
1,,,Thu Apr 26 22:49:48 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8NhcoLmuwi', 'expanded_url': 'https://twitter.com/AANP_NEWS/status/989621365090250754', 'display_url': 'twitter.com/AANP_NEWS/stat…', 'indices': [80, 103]}]}",27,False,,989637696682381313,989637696682381313,,,,,,True,en,,False,"{'created_at': 'Thu Apr 26 21:44:54 +0000 2018', 'id': 989621365090250754, 'id_str': '989621365090250754', 'text': 'Exciting day on Capitol Hill as AANP Prez Dr. Joyce Knestrick met w/ her Representative, @RepConorLamb &amp; discussed… https://t.co/fXJE2FBNt3', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RepConorLamb', 'name': 'Conor Lamb', 'id': 984456621417000960, 'id_str': '984456621417000960', 'indices': [89, 102]}], 'urls': [{'url': 'https://t.co/fXJE2FBNt3', 'expanded_url': 'https://twitter.com/i/web/status/989621365090250754', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [120, 143]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 91137301, 'id_str': '91137301', 'name': 'AANP', 'screen_name': 'AANP_NEWS', 'location': 'Austin,TX', 'description': 'The American Association of Nurse Practitioners is The Voice of the Nurse Practitioner® & the largest national professional membership organization for all NPs.', 'url': 'https://t.co/Z9Dd3AN7Za', 'entities': {'url': {'urls': [{'url': 'https://t.co/Z9Dd3AN7Za', 'expanded_url': 'http://aanp.org', 'display_url': 'aanp.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 18454, 'friends_count': 6085, 'listed_count': 343, 'created_at': 'Thu Nov 19 16:29:16 +0000 2009', 'favourites_count': 8869, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 24969, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/752713395/2a5e0b2c83aa890efc8fc47c60c6e32b.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/752713395/2a5e0b2c83aa890efc8fc47c60c6e32b.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/975782912145551360/9RqwprS-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/975782912145551360/9RqwprS-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/91137301/1518201820', 'profile_link_color': '005595', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 30, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",9.896213650902508e+17,989621365090250754,4,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Thank you for coming! Great to meet you &amp; look forward to working together. https://t.co/8NhcoLmuwi,False,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,27,0.9364562184533368,25.284317898240094,[]
2,,,Thu Apr 26 22:47:28 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OVexZEtEgR', 'expanded_url': 'https://twitter.com/i/web/status/989637109689540608', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [121, 144]}]}",108,False,,989637109689540608,989637109689540608,,,,,,False,en,,,,,,19,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Proud to stand up for hardworking Americans today &amp; join members from both parties to defeat an amendment that woul… https://t.co/OVexZEtEgR,True,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,108,0.9455359478207775,102.11788236464398,[]
3,,,Thu Apr 26 17:45:50 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EPA', 'name': 'U.S. EPA', 'id': 14615871, 'id_str': '14615871', 'indices': [54, 58]}], 'urls': [{'url': 'https://t.co/kPXIiXwfgb', 'expanded_url': 'https://twitter.com/i/web/status/989561203419738113', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",27,False,,989561203419738113,989561203419738113,,,,,,False,en,,False,,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Proud to support Greene County's grant award from the @EPA to help revitalize former industrial sites for future us… https://t.co/kPXIiXwfgb,True,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,27,0.9146342350116639,24.695124345314923,[]
4,,,Tue Apr 24 19:27:00 +0000 2018,"{'hashtags': [{'text': 'veteran', 'indices': [53, 61]}, {'text': 'PA18', 'indices': [98, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AXIwztkvfC', 'expanded_url': 'https://twitter.com/i/web/status/988861887986139137', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",58,False,,988861887986139137,988861887986139137,,,,,,False,en,,False,,,,31,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We're seeking a wounded warrior or medically retired #veteran for a 2-year paid fellowship in our #PA18 office thro… https://t.co/AXIwztkvfC,True,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.4707343708047042,27.302593506672842,"['veteran', 'PA18']"
5,,,Thu Apr 19 18:21:54 +0000 2018,"{'hashtags': [{'text': 'PA18', 'indices': [15, 20]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4WpF2wMqUZ', 'expanded_url': 'https://lamb.house.gov/htbin/formproc/contact/newsletter-subscribe%26pass', 'display_url': 'lamb.house.gov/htbin/formproc…', 'indices': [99, 122]}]}",15,False,,987033565954273285,987033565954273285,,,,,,False,en,,False,,,,5,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you live in #PA18, sign up for our e-newsletter to keep up with all the latest from our office: https://t.co/4WpF2wMqUZ",False,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,15,0.8930075006389939,13.395112509584909,['PA18']
6,,,Thu Apr 19 18:21:03 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ACE_Fitzgerald', 'name': 'Allegheny Co. Exec.', 'id': 24891679, 'id_str': '24891679', 'indices': [3, 18]}, {'screen_name': 'PITairport', 'name': 'PIT airport', 'id': 24170193, 'id_str': '24170193', 'indices': [39, 50]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [57, 72]}, {'screen_name': 'Metro21CMU', 'name': 'Metro21', 'id': 733674174116421632, 'id_str': '733674174116421632', 'indices': [73, 84]}, {'screen_name': 'RepConorLamb', 'name': 'Conor Lamb', 'id': 984456621417000960, 'id_str': '984456621417000960', 'indices': [125, 138]}], 'urls': []}",0,False,,987033350148935686,987033350148935686,,,,,,False,en,,,,,,8,False,"{'created_at': 'Thu Apr 19 15:45:32 +0000 2018', 'id': 986994211714142208, 'id_str': '986994211714142208', 'text': 'Congratulations to @PITairport &amp; @CarnegieMellon @Metro21CMU on this great partnership. Thank you to @RepConorLamb… https://t.co/ELGtzPlPgk', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PITairport', 'name': 'PIT airport', 'id': 24170193, 'id_str': '24170193', 'indices': [19, 30]}, {'screen_name': 'CarnegieMellon', 'name': 'Carnegie Mellon', 'id': 17631078, 'id_str': '17631078', 'indices': [37, 52]}, {'screen_name': 'Metro21CMU', 'name': 'Metro21', 'id': 733674174116421632, 'id_str': '733674174116421632', 'indices': [53, 64]}, {'screen_name': 'RepConorLamb', 'name': 'Conor Lamb', 'id': 984456621417000960, 'id_str': '984456621417000960', 'indices': [105, 118]}], 'urls': [{'url': 'https://t.co/ELGtzPlPgk', 'expanded_url': 'https://twitter.com/i/web/status/986994211714142208', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [120, 143]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 24891679, 'id_str': '24891679', 'name': 'Allegheny Co. Exec.', 'screen_name': 'ACE_Fitzgerald', 'location': '', 'description': 'Rich Fitzgerald was sworn in as County Executive on January 3, 2012.  He previously held the District 11 County Council seat, serving as President for 8 years.', 'url': 'https://t.co/9j6YM1ZhAI', 'entities': {'url': {'urls': [{'url': 'https://t.co/9j6YM1ZhAI', 'expanded_url': 'http://www.alleghenycounty.us/county-executive/index.aspx', 'display_url': 'alleghenycounty.us/county-executi…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 13369, 'friends_count': 1104, 'listed_count': 181, 'created_at': 'Tue Mar 17 14:47:06 +0000 2009', 'favourites_count': 197, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 6820, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/713123266391478272/bjEcLOwJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/713123266391478272/bjEcLOwJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24891679/1444324258', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 8, 'favorite_count': 21, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ACE_Fitzgerald: Congratulations to @PITairport &amp; @CarnegieMellon @Metro21CMU on this great partnership. Thank you to @RepConorLamb @Mar…,False,"{'id': 984456621417000960, 'id_str': '984456621417000960', 'name': 'Conor Lamb', 'screen_name': 'RepConorLamb', 'location': 'Mount Lebanon, PA', 'description': 'U.S. Representative for #PA18, including parts of Allegheny, Westmoreland, Washington & Greene Counties in southwestern PA.', 'url': 'https://t.co/IV72iCUpal', 'entities': {'url': {'urls': [{'url': 'https://t.co/IV72iCUpal', 'expanded_url': 'http://lamb.house.gov', 'display_url': 'lamb.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4289, 'friends_count': 0, 'listed_count': 6, 'created_at': 'Thu Apr 12 15:42:03 +0000 2018', 'favourites_count': 0, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 15, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/984511126653231104/hEb3JBzy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984456621417000960/1523635857', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8727845951097638,0.0,[]
